Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20090921T0000Z,7115667,63,9021,um-atmos.exe,77432155,202,8964.6,62%,12.1T,48%,60.9M,783.9G,822.9G,460.2M,/projects,701.7G,883.3G,3.9k,3.9k,19,214.7k,0,188.8k,0,0,0,0,0,0
20090926T0000Z,7128446,76,9437
20091001T0000Z,7141943,28009,9193,um-atmos.exe,77523993,202,9139.3,63%,12.1T,48%,62.1M,781.8G,823.2G,469.2M,/projects,702.2G,883.6G,3.9k,3.9k,21,214.8k,0,188.8k,0,0,0,0,0,0
20091006T0000Z,7195731,52,8953
20091011T0000Z,7207063,52,9048
20091016T0000Z,7220673,127,8966
20091001T0000Z,8498166,7057,9073
20091006T0000Z,8522302,120,9084,um-atmos.exe,79109668,202,9019.1,63%,12.1T,48%,61.2M,779.7G,822.4G,459.6M,/projects,701.7G,882.9G,3.8k,3.8k,2,214.6k,0,188.3k,0,0,0,0,0,0
20091011T0000Z,8536676,69,9077,um-atmos.exe,79130618,202,9017.8,63%,12.0T,48%,61.2M,781.1G,822.1G,458.9M,/projects,701.7G,882.5G,3.8k,3.8k,3,214.5k,0,188.6k,0,0,0,0,0,0
20091016T0000Z,8549881,62,8972
20091021T0000Z,8559315,47,8961
20091026T0000Z,8567738,60,9294
20091101T0000Z,8576919,17441,9111,um-atmos.exe,79214025,202,9049.9,63%,12.1T,48%,61.5M,782.0G,823.6G,468.3M,/projects,701.7G,884.1G,3.9k,3.9k,21,214.9k,0,188.8k,0,0,0,0,0,0
20091001T0000Z,8900954,626031,9284
20091006T0000Z,9574437,65,9210
20091011T0000Z,9588542,68,9150
20091016T0000Z,9601863,69,9107
20091021T0000Z,9612901,48,9142
20091026T0000Z,9623357,51,9521
20091101T0000Z,9635003,62,9214
20090901T0000Z,9755649,185747,9242
20090906T0000Z,9967043,143,9258
20090911T0000Z,9980252,56,9310
20090916T0000Z,9993718,58,9192
20090921T0000Z,4128,38,9211
20090926T0000Z,15928,58,9567
20091001T0000Z,28016,66,9210
20091006T0000Z,39426,56,9215
20091011T0000Z,50805,52,9296,um-atmos.exe,81092406,202,9163.2,64%,12.1T,48%,62.2M,783.9G,823.2G,464.9M,/projects,701.7G,883.7G,3.9k,3.9k,18,214.8k,0,188.8k,0,0,0,0,0,0
20091016T0000Z,241582,2466,9577
20091021T0000Z,254401,61,9141
20091026T0000Z,264129,99,9336
